GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AMPWE001,AMPWE002,AMPWE003,AMPWE004,AMPWE005,AMPWE006,AMPWE007,AMPWE008,AMPWE009,AMPWE010,NAME_M,AMPWM001,AMPWM002,AMPWM003,AMPWM004,AMPWM005,AMPWM006,AMPWM007,AMPWM008,AMPWM009,AMPWM010
"G25001703171022","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317102","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173171022",,,"Block Group 2, Census Tract 3171.02, Middlesex County, Massachusetts",1007,660,0,0,326,0,0,21,0,21,"Block Group 2, Census Tract 3171.02, Middlesex County, Massachusetts",227,194,13,13,176,13,13,39,13,39
"G25001703171023","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317102","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173171023",,,"Block Group 3, Census Tract 3171.02, Middlesex County, Massachusetts",2234,2135,0,0,81,0,0,18,17,1,"Block Group 3, Census Tract 3171.02, Middlesex County, Massachusetts",1029,1029,13,13,86,13,13,27,26,4
"G25001703171031","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317103","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173171031",,,"Block Group 1, Census Tract 3171.03, Middlesex County, Massachusetts",1638,1402,54,0,172,0,0,10,0,10,"Block Group 1, Census Tract 3171.03, Middlesex County, Massachusetts",244,258,78,13,102,13,13,18,13,18
"G25001703171032","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317103","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173171032",,,"Block Group 2, Census Tract 3171.03, Middlesex County, Massachusetts",1996,1910,2,0,76,0,0,8,0,8,"Block Group 2, Census Tract 3171.03, Middlesex County, Massachusetts",378,363,4,13,73,13,13,13,13,13
"G25001703171033","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317103","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173171033",,,"Block Group 3, Census Tract 3171.03, Middlesex County, Massachusetts",975,903,0,0,23,0,0,49,0,49,"Block Group 3, Census Tract 3171.03, Middlesex County, Massachusetts",203,191,13,13,27,13,13,55,13,55
"G25001703172011","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317201","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173172011",,,"Block Group 1, Census Tract 3172.01, Middlesex County, Massachusetts",1281,1211,0,14,9,0,0,47,0,47,"Block Group 1, Census Tract 3172.01, Middlesex County, Massachusetts",223,219,13,20,15,13,13,47,13,47
"G25001703172012","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317201","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173172012",,,"Block Group 2, Census Tract 3172.01, Middlesex County, Massachusetts",1437,1263,2,0,132,0,3,37,6,31,"Block Group 2, Census Tract 3172.01, Middlesex County, Massachusetts",234,239,6,13,124,13,5,38,9,36
"G25001703172021","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317202","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173172021",,,"Block Group 1, Census Tract 3172.02, Middlesex County, Massachusetts",1818,1738,0,0,57,0,0,23,0,23,"Block Group 1, Census Tract 3172.02, Middlesex County, Massachusetts",665,670,13,13,68,13,13,30,13,30
"G25001703172022","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317202","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173172022",,,"Block Group 2, Census Tract 3172.02, Middlesex County, Massachusetts",2239,2094,10,0,82,0,6,47,5,42,"Block Group 2, Census Tract 3172.02, Middlesex County, Massachusetts",858,876,19,13,61,13,9,42,8,44
"G25001703172031","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317203","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173172031",,,"Block Group 1, Census Tract 3172.03, Middlesex County, Massachusetts",897,794,0,0,103,0,0,0,0,0,"Block Group 1, Census Tract 3172.03, Middlesex County, Massachusetts",253,236,13,13,116,13,13,13,13,13
"G25001703172032","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317203","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173172032",,,"Block Group 2, Census Tract 3172.03, Middlesex County, Massachusetts",2042,1798,0,0,193,0,9,42,0,42,"Block Group 2, Census Tract 3172.03, Middlesex County, Massachusetts",316,322,13,13,116,13,14,41,13,41
"G25001703172033","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317203","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173172033",,,"Block Group 3, Census Tract 3172.03, Middlesex County, Massachusetts",911,586,31,0,131,0,86,77,77,0,"Block Group 3, Census Tract 3172.03, Middlesex County, Massachusetts",309,190,49,13,103,13,100,106,106,13
"G25001703173011","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317301","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173173011",,,"Block Group 1, Census Tract 3173.01, Middlesex County, Massachusetts",2070,1617,20,0,430,3,0,0,0,0,"Block Group 1, Census Tract 3173.01, Middlesex County, Massachusetts",443,249,23,13,360,7,13,13,13,13
"G25001703173012","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317301","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173173012",,,"Block Group 2, Census Tract 3173.01, Middlesex County, Massachusetts",1081,925,26,0,128,0,2,0,0,0,"Block Group 2, Census Tract 3173.01, Middlesex County, Massachusetts",837,833,39,13,134,13,3,13,13,13
"G25001703173021","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317302","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173173021",,,"Block Group 1, Census Tract 3173.02, Middlesex County, Massachusetts",1600,1415,17,0,95,0,14,59,10,49,"Block Group 1, Census Tract 3173.02, Middlesex County, Massachusetts",305,274,26,13,133,13,26,64,17,62
"G25001703173022","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317302","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173173022",,,"Block Group 2, Census Tract 3173.02, Middlesex County, Massachusetts",927,624,118,0,86,0,16,83,83,0,"Block Group 2, Census Tract 3173.02, Middlesex County, Massachusetts",249,196,162,13,98,13,26,119,119,13
"G25001703173023","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317302","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173173023",,,"Block Group 3, Census Tract 3173.02, Middlesex County, Massachusetts",1038,1000,0,0,38,0,0,0,0,0,"Block Group 3, Census Tract 3173.02, Middlesex County, Massachusetts",537,542,13,13,51,13,13,13,13,13
"G25001703173024","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"317302","4",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173173024",,,"Block Group 4, Census Tract 3173.02, Middlesex County, Massachusetts",1993,1742,0,0,93,0,112,46,46,0,"Block Group 4, Census Tract 3173.02, Middlesex County, Massachusetts",451,338,13,13,129,13,105,65,65,13
"G25001703181001","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"318100","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173181001",,,"Block Group 1, Census Tract 3181, Middlesex County, Massachusetts",2770,2271,0,0,465,0,0,34,0,34,"Block Group 1, Census Tract 3181, Middlesex County, Massachusetts",509,531,13,13,185,13,13,55,13,55
"G25001703181002","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"318100","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173181002",,,"Block Group 2, Census Tract 3181, Middlesex County, Massachusetts",872,872,0,0,0,0,0,0,0,0,"Block Group 2, Census Tract 3181, Middlesex County, Massachusetts",274,274,13,13,13,13,13,13,13,13
"G25001703181003","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"318100","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173181003",,,"Block Group 3, Census Tract 3181, Middlesex County, Massachusetts",1238,1199,0,0,39,0,0,0,0,0,"Block Group 3, Census Tract 3181, Middlesex County, Massachusetts",268,261,13,13,63,13,13,13,13,13
"G25001703181004","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"318100","4",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173181004",,,"Block Group 4, Census Tract 3181, Middlesex County, Massachusetts",1861,873,16,0,887,0,0,85,0,85,"Block Group 4, Census Tract 3181, Middlesex County, Massachusetts",359,235,27,13,294,13,13,87,13,87
"G25001703182001","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"318200","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173182001",,,"Block Group 1, Census Tract 3182, Middlesex County, Massachusetts",3881,2302,128,35,1344,0,11,61,0,61,"Block Group 1, Census Tract 3182, Middlesex County, Massachusetts",390,258,176,52,402,13,18,61,13,61
"G25001703182002","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"318200","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173182002",,,"Block Group 2, Census Tract 3182, Middlesex County, Massachusetts",1321,1112,0,0,78,0,0,131,0,131,"Block Group 2, Census Tract 3182, Middlesex County, Massachusetts",367,279,13,13,83,13,13,200,13,200
"G25001703183001","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"318300","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173183001",,,"Block Group 1, Census Tract 3183, Middlesex County, Massachusetts",776,770,0,0,0,0,0,6,0,6,"Block Group 1, Census Tract 3183, Middlesex County, Massachusetts",292,292,13,13,13,13,13,10,13,10
"G25001703183002","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"318300","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173183002",,,"Block Group 2, Census Tract 3183, Middlesex County, Massachusetts",2792,2014,0,0,696,0,9,73,0,73,"Block Group 2, Census Tract 3183, Middlesex County, Massachusetts",506,464,13,13,338,13,14,73,13,73
"G25001703183003","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"318300","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173183003",,,"Block Group 3, Census Tract 3183, Middlesex County, Massachusetts",1507,923,0,0,584,0,0,0,0,0,"Block Group 3, Census Tract 3183, Middlesex County, Massachusetts",342,155,13,13,320,13,13,13,13,13
"G25001703183004","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"318300","4",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173183004",,,"Block Group 4, Census Tract 3183, Middlesex County, Massachusetts",3015,2437,0,0,354,0,219,5,0,5,"Block Group 4, Census Tract 3183, Middlesex County, Massachusetts",637,433,13,13,188,13,330,12,13,12
"G25001703184001","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"318400","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173184001",,,"Block Group 1, Census Tract 3184, Middlesex County, Massachusetts",2709,1940,0,0,705,0,0,64,0,64,"Block Group 1, Census Tract 3184, Middlesex County, Massachusetts",592,512,13,13,327,13,13,67,13,67
"G25001703184002","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"318400","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173184002",,,"Block Group 2, Census Tract 3184, Middlesex County, Massachusetts",1824,1244,5,0,521,0,11,43,0,43,"Block Group 2, Census Tract 3184, Middlesex County, Massachusetts",275,265,9,13,196,13,20,40,13,40
"G25001703201021","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"320102","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173201021",,,"Block Group 1, Census Tract 3201.02, Middlesex County, Massachusetts",926,694,27,0,146,0,0,59,0,59,"Block Group 1, Census Tract 3201.02, Middlesex County, Massachusetts",223,222,42,13,65,13,13,49,13,49
"G25001703201022","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"320102","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173201022",,,"Block Group 2, Census Tract 3201.02, Middlesex County, Massachusetts",1490,1172,24,0,254,0,0,40,0,40,"Block Group 2, Census Tract 3201.02, Middlesex County, Massachusetts",378,336,37,13,140,13,13,46,13,46
"G25001703201023","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"320102","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173201023",,,"Block Group 3, Census Tract 3201.02, Middlesex County, Massachusetts",1446,1227,44,0,151,0,1,23,0,23,"Block Group 3, Census Tract 3201.02, Middlesex County, Massachusetts",230,215,62,13,104,13,3,25,13,25
"G25001703201024","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"320102","4",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173201024",,,"Block Group 4, Census Tract 3201.02, Middlesex County, Massachusetts",1619,1466,0,0,146,0,0,7,7,0,"Block Group 4, Census Tract 3201.02, Middlesex County, Massachusetts",375,381,13,13,238,13,13,11,11,13
"G25001703201051","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"320105","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173201051",,,"Block Group 1, Census Tract 3201.05, Middlesex County, Massachusetts",2410,1907,133,0,353,0,10,7,0,7,"Block Group 1, Census Tract 3201.05, Middlesex County, Massachusetts",336,300,174,13,179,13,15,11,13,11
"G25001703201061","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"320106","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173201061",,,"Block Group 1, Census Tract 3201.06, Middlesex County, Massachusetts",2801,2713,11,0,2,0,6,69,14,55,"Block Group 1, Census Tract 3201.06, Middlesex County, Massachusetts",1217,1223,13,13,4,13,9,91,21,88
"G25001703201062","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"320106","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173201062",,,"Block Group 2, Census Tract 3201.06, Middlesex County, Massachusetts",1149,1017,0,24,90,0,0,18,0,18,"Block Group 2, Census Tract 3201.06, Middlesex County, Massachusetts",367,358,13,25,97,13,13,29,13,29
"G25001703201063","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"320106","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173201063",,,"Block Group 3, Census Tract 3201.06, Middlesex County, Massachusetts",1778,1474,49,0,195,0,0,60,36,24,"Block Group 3, Census Tract 3201.06, Middlesex County, Massachusetts",306,271,79,13,143,13,13,73,55,42
"G25001703201064","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"320106","4",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173201064",,,"Block Group 4, Census Tract 3201.06, Middlesex County, Massachusetts",980,942,0,0,12,0,0,26,0,26,"Block Group 4, Census Tract 3201.06, Middlesex County, Massachusetts",229,226,13,13,20,13,13,41,13,41
"G25001703201071","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"320107","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173201071",,,"Block Group 1, Census Tract 3201.07, Middlesex County, Massachusetts",1558,1243,67,0,178,0,0,70,0,70,"Block Group 1, Census Tract 3201.07, Middlesex County, Massachusetts",270,271,111,13,172,13,13,114,13,114
"G25001703201072","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"320107","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173201072",,,"Block Group 2, Census Tract 3201.07, Middlesex County, Massachusetts",1873,912,8,0,867,0,68,18,0,18,"Block Group 2, Census Tract 3201.07, Middlesex County, Massachusetts",544,266,17,13,478,13,79,29,13,29
"G25001703211001","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321100","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173211001",,,"Block Group 1, Census Tract 3211, Middlesex County, Massachusetts",2871,1960,138,0,134,0,541,98,50,48,"Block Group 1, Census Tract 3211, Middlesex County, Massachusetts",775,751,145,13,90,13,338,101,66,76
"G25001703211002","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321100","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173211002",,,"Block Group 2, Census Tract 3211, Middlesex County, Massachusetts",1576,1330,3,0,87,0,50,106,64,42,"Block Group 2, Census Tract 3211, Middlesex County, Massachusetts",346,355,6,13,67,13,66,95,80,47
"G25001703211003","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321100","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173211003",,,"Block Group 3, Census Tract 3211, Middlesex County, Massachusetts",755,755,0,0,0,0,0,0,0,0,"Block Group 3, Census Tract 3211, Middlesex County, Massachusetts",241,241,13,13,13,13,13,13,13,13
"G25001703211004","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321100","4",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173211004",,,"Block Group 4, Census Tract 3211, Middlesex County, Massachusetts",1283,1022,0,0,226,0,0,35,24,11,"Block Group 4, Census Tract 3211, Middlesex County, Massachusetts",344,278,13,13,182,13,13,35,30,19
"G25001703212001","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321200","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173212001",,,"Block Group 1, Census Tract 3212, Middlesex County, Massachusetts",1802,1565,0,0,17,0,175,45,45,0,"Block Group 1, Census Tract 3212, Middlesex County, Massachusetts",511,484,13,13,27,13,187,72,72,13
"G25001703212002","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321200","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173212002",,,"Block Group 2, Census Tract 3212, Middlesex County, Massachusetts",2736,1907,170,0,87,0,518,54,26,28,"Block Group 2, Census Tract 3212, Middlesex County, Massachusetts",785,548,248,13,113,13,600,63,41,49
"G25001703212003","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321200","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173212003",,,"Block Group 3, Census Tract 3212, Middlesex County, Massachusetts",1843,1375,120,0,48,0,256,44,44,0,"Block Group 3, Census Tract 3212, Middlesex County, Massachusetts",785,821,168,13,57,13,311,54,54,13
"G25001703212004","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321200","4",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173212004",,,"Block Group 4, Census Tract 3212, Middlesex County, Massachusetts",935,579,28,0,124,0,120,84,84,0,"Block Group 4, Census Tract 3212, Middlesex County, Massachusetts",556,403,43,13,168,13,142,130,130,13
"G25001703213011","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321301","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173213011",,,"Block Group 1, Census Tract 3213.01, Middlesex County, Massachusetts",1310,1159,41,0,0,0,110,0,0,0,"Block Group 1, Census Tract 3213.01, Middlesex County, Massachusetts",556,527,48,13,13,13,175,13,13,13
"G25001703213012","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321301","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173213012",,,"Block Group 2, Census Tract 3213.01, Middlesex County, Massachusetts",2011,1460,99,0,0,0,231,221,0,221,"Block Group 2, Census Tract 3213.01, Middlesex County, Massachusetts",493,514,114,13,13,13,198,183,13,183
"G25001703213013","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321301","3",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173213013",,,"Block Group 3, Census Tract 3213.01, Middlesex County, Massachusetts",1199,658,42,0,0,0,359,140,0,140,"Block Group 3, Census Tract 3213.01, Middlesex County, Massachusetts",566,381,66,13,13,13,325,166,13,166
"G25001703213021","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321302","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173213021",,,"Block Group 1, Census Tract 3213.02, Middlesex County, Massachusetts",1515,929,0,0,325,0,253,8,0,8,"Block Group 1, Census Tract 3213.02, Middlesex County, Massachusetts",598,326,13,13,480,13,252,18,13,18
"G25001703213022","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321302","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173213022",,,"Block Group 2, Census Tract 3213.02, Middlesex County, Massachusetts",2148,2034,52,0,62,0,0,0,0,0,"Block Group 2, Census Tract 3213.02, Middlesex County, Massachusetts",408,433,83,13,91,13,13,13,13,13
"G25001703214001","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321400","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173214001",,,"Block Group 1, Census Tract 3214, Middlesex County, Massachusetts",2234,1779,31,0,75,97,37,215,108,107,"Block Group 1, Census Tract 3214, Middlesex County, Massachusetts",361,326,27,13,63,130,52,159,129,88
"G25001703214002","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321400","2",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173214002",,,"Block Group 2, Census Tract 3214, Middlesex County, Massachusetts",2090,1318,308,20,372,0,23,49,49,0,"Block Group 2, Census Tract 3214, Middlesex County, Massachusetts",549,349,423,31,173,13,32,65,65,13
"G25001703215001","2016-2020","MA",,,"Massachusetts","25","Middlesex County","017",,,"321500","1",,,,,,,,,,,,,,,,,,,,,,,,,,"15000US250173215001",,,"Block Group 1, Census Tract 3215, Middlesex County, Massachusetts",1530,697,0,0,144,0,509,180,39,141,"Block Group 1, Census Tract 3215, Middlesex County, Massachusetts",454,228,13,13,188,13,403,153,46,153
